file,class_name,method,smell,refactoring,applied,refusal,detail,verdict,errors_before,errors_after,introduced,resolution,introduced_smells,metric,metric_before,metric_after
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Application.java,Application,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Application.java,Application,copyFrom,LongMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Business.java,Business,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Business.java,Business,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Business.java,Business,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\DynamicItemDisplayBundle.java,DynamicItemDisplayBundle,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\DynamicItemDisplayBundle.java,DynamicItemDisplayBundle,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\DynamicItemDisplayBundle.java,DynamicItemDisplayBundle,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstagramInsightsValue.java,InstagramInsightsValue,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstagramInsightsValue.java,InstagramInsightsValue,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstagramInsightsValue.java,InstagramInsightsValue,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstagramUser.java,InstagramUser,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstagramUser.java,InstagramUser,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstagramUser.java,InstagramUser,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstantArticle.java,InstantArticle,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstantArticle.java,InstantArticle,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\InstantArticle.java,InstantArticle,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\LeadgenForm.java,LeadgenForm,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\LeadgenForm.java,LeadgenForm,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\LeadgenForm.java,LeadgenForm,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\LeadgenForm.java,LeadgenForm,copyFrom,LongMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Link.java,Link,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Link.java,Link,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Link.java,Link,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Page.java,Page,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Page.java,Page,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Page.java,Page,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Page.java,Page,copyFrom,LongMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\PageInsightsAsyncExportRun.java,PageInsightsAsyncExportRun,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\PageInsightsAsyncExportRun.java,PageInsightsAsyncExportRun,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\PageInsightsAsyncExportRun.java,PageInsightsAsyncExportRun,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\PagePost.java,PagePost,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\PagePost.java,PagePost,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\PagePost.java,PagePost,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\PagePost.java,PagePost,copyFrom,LongMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductCatalog.java,ProductCatalog,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductCatalog.java,ProductCatalog,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductCatalog.java,ProductCatalog,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductFeedRule.java,ProductFeedRule,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductFeedRule.java,ProductFeedRule,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductFeedRule.java,ProductFeedRule,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductItemCommerceInsights.java,ProductItemCommerceInsights,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductItemCommerceInsights.java,ProductItemCommerceInsights,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\ProductItemCommerceInsights.java,ProductItemCommerceInsights,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\SystemUser.java,SystemUser,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\SystemUser.java,SystemUser,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\SystemUser.java,SystemUser,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Targeting.java,Targeting,parseResponse,BrainMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Targeting.java,Targeting,parseResponse,LongMethod,ExtractMethod,0,control_flow_escapes,the block contains a return,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Targeting.java,Targeting,parseResponse,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__facebook-java-business-sdk__561f1a75e122\src\main\java\com\facebook\ads\sdk\Targeting.java,Targeting,copyFrom,LongMethod,ExtractMethod,0,shape_not_matched,no top-level block of at least 5 lines,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__fresco__ec0664aa4928\fbcore\src\main\java\com\facebook\common\logging\FLog.java,FLog,v,LongParameterList,IntroduceParameterObject,0,shape_not_matched,"not private, so the call sites are not local",not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__fresco__ec0664aa4928\fbcore\src\main\java\com\facebook\common\logging\FLog.java,FLog,v,LongParameterList,IntroduceParameterObject,0,shape_not_matched,"not private, so the call sites are not local",not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__fresco__ec0664aa4928\fbcore\src\main\java\com\facebook\common\logging\FLog.java,FLog,d,LongParameterList,IntroduceParameterObject,0,shape_not_matched,"not private, so the call sites are not local",not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__fresco__ec0664aa4928\fbcore\src\main\java\com\facebook\common\logging\FLog.java,FLog,d,LongParameterList,IntroduceParameterObject,0,shape_not_matched,"not private, so the call sites are not local",not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__fresco__ec0664aa4928\fbcore\src\main\java\com\facebook\common\logging\FLog.java,FLog,i,LongParameterList,IntroduceParameterObject,0,shape_not_matched,"not private, so the call sites are not local",not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__fresco__ec0664aa4928\fbcore\src\main\java\com\facebook\common\logging\FLog.java,FLog,i,LongParameterList,IntroduceParameterObject,0,shape_not_matched,"not private, so the call sites are not local",not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__litho__19503b819b97\litho-core\src\main\java\com\facebook\litho\ComponentLifecycle.java,ComponentLifecycle,createLayout,BrainMethod,ExtractMethod,0,not_definitely_assigned,node may not be assigned yet,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__litho__19503b819b97\litho-core\src\main\java\com\facebook\litho\ComponentLifecycle.java,ComponentLifecycle,createLayout,LongMethod,ExtractMethod,0,not_definitely_assigned,node may not be assigned yet,not_checked,0,0,,,,,,
C:\Users\flore\OneDrive\Desktop\Code-Smell-Detection-and-Refactoring-Recommendations\data\corpus\facebook__litho__19503b819b97\litho-core\src\main\java\com\facebook\litho\ComponentLifecycle.java,ComponentLifecycle,createLayout,DeepNesting,ReplaceNestedConditionalWithGuardClauses,0,shape_not_matched,a non-void method needs a return value,not_checked,0,0,,,,,,
